Date,Stock,Market,Open,High,Low,Close,Volume,Daily_Return_%,Cumulative_Return_%,MA_7,MA_30,MA7_Signal,Trend,Volatility_Ann_%,Daily_Range_%,Volume_Change_%,Extracted_At
2025-12-15,DRREDDY.NS,India NSE,1274.9,1282.8,1264.1,1280.6,1078613,0.1016,6.2386,1267.4429,1249.6704,Above,Uptrend,16.784,1.4793,9.889,2026-05-07 23:23:41
2025-12-16,DRREDDY.NS,India NSE,1285.9,1285.9,1272.0,1276.9,928506,-0.2889,5.9316,1267.6857,1250.6429,Above,Uptrend,16.852,1.0928,-13.9167,2026-05-07 23:23:41
2025-12-17,DRREDDY.NS,India NSE,1270.0,1281.0,1267.3,1272.0,894068,-0.3837,5.5251,1268.4714,1251.3793,Above,Uptrend,16.4163,1.081,-3.709,2026-05-07 23:23:41
2025-12-18,DRREDDY.NS,India NSE,1277.0,1283.9,1262.0,1280.0,889699,0.6289,6.1888,1273.3,1252.3333,Above,Uptrend,11.6556,1.7353,-0.4887,2026-05-07 23:23:41
2025-12-19,DRREDDY.NS,India NSE,1277.0,1292.9,1268.9,1278.2,1209487,-0.1406,6.0395,1277.2143,1254.76,Above,Uptrend,12.079,1.8914,35.9434,2026-05-07 23:23:41
2025-12-22,DRREDDY.NS,India NSE,1278.2,1286.3,1276.7,1283.4,614138,0.4068,6.4709,1278.6286,1257.5833,Above,Uptrend,6.2917,0.7519,-49.2233,2026-05-07 23:23:41
2025-12-23,DRREDDY.NS,India NSE,1288.6,1288.6,1277.8,1283.5,408490,0.0078,6.4792,1279.2286,1259.9833,Above,Uptrend,5.8191,0.8452,-33.4856,2026-05-07 23:23:41
2025-12-24,DRREDDY.NS,India NSE,1281.1,1285.1,1252.4,1265.8,1265233,-1.379,5.0108,1277.1143,1261.19,Below,Uptrend,10.2978,2.611,209.7341,2026-05-07 23:23:41
2025-12-26,DRREDDY.NS,India NSE,1265.0,1275.0,1261.1,1269.3,594744,0.2765,5.3011,1276.0286,1262.3367,Below,Uptrend,10.5653,1.1022,-52.9933,2026-05-07 23:23:41
2025-12-29,DRREDDY.NS,India NSE,1269.3,1275.9,1260.0,1268.6,811488,-0.0552,5.2431,1275.5429,1263.09,Below,Uptrend,10.3547,1.2619,36.4432,2026-05-07 23:23:41
2025-12-30,DRREDDY.NS,India NSE,1268.0,1272.9,1256.4,1265.8,1123996,-0.2207,5.0108,1273.5143,1263.8033,Below,Uptrend,9.2587,1.3133,38.5105,2026-05-07 23:23:41
2025-12-31,DRREDDY.NS,India NSE,1270.0,1273.9,1260.0,1271.4,658106,0.4424,5.4754,1272.5429,1264.7233,Below,Uptrend,9.9399,1.1032,-41.4494,2026-05-07 23:23:41
2026-01-01,DRREDDY.NS,India NSE,1270.0,1270.0,1248.0,1253.4,553856,-1.4158,3.9821,1268.2572,1264.83,Below,Downtrend,12.0291,1.7628,-15.8409,2026-05-07 23:23:41
2026-01-02,DRREDDY.NS,India NSE,1249.0,1257.6,1236.0,1256.1,1591218,0.2154,4.2061,1264.3429,1265.08,Below,Downtrend,12.3381,1.7476,187.2981,2026-05-07 23:23:41
2026-01-05,DRREDDY.NS,India NSE,1256.0,1262.3,1245.0,1250.0,1184386,-0.4856,3.7,1262.0857,1265.2833,Below,Downtrend,10.0187,1.3896,-25.5673,2026-05-07 23:23:41
2026-01-06,DRREDDY.NS,India NSE,1250.0,1258.8,1245.5,1256.2,540944,0.496,4.2144,1260.2143,1266.2833,Below,Downtrend,10.5109,1.0678,-54.3271,2026-05-07 23:23:41
2026-01-07,DRREDDY.NS,India NSE,1252.6,1265.0,1240.0,1242.8,1215477,-1.0667,3.1027,1256.5286,1266.5067,Below,Downtrend,11.8144,2.0161,124.6955,2026-05-07 23:23:41
2026-01-08,DRREDDY.NS,India NSE,1241.6,1241.6,1202.2,1206.9,2000942,-2.8886,0.1244,1248.1143,1265.1367,Below,Downtrend,19.497,3.2773,64.622,2026-05-07 23:23:41
2026-01-09,DRREDDY.NS,India NSE,1207.0,1216.4,1203.6,1210.1,1390935,0.2651,0.3899,1239.3571,1263.83,Below,Downtrend,19.0964,1.0635,-30.486,2026-05-07 23:23:41
2026-01-12,DRREDDY.NS,India NSE,1210.0,1218.7,1199.9,1215.5,707317,0.4462,0.8379,1233.9429,1262.3867,Below,Downtrend,19.4189,1.5668,-49.1481,2026-05-07 23:23:41
2026-01-13,DRREDDY.NS,India NSE,1215.6,1215.9,1185.5,1191.3,2071117,-1.9909,-1.1697,1224.6857,1260.0933,Below,Downtrend,20.7969,2.5643,192.8131,2026-05-07 23:23:41
2026-01-14,DRREDDY.NS,India NSE,1191.1,1195.0,1176.1,1186.5,2834908,-0.4029,-1.5679,1215.6143,1257.1367,Below,Downtrend,20.8463,1.607,36.8782,2026-05-07 23:23:41
2026-01-15,DRREDDY.NS,India NSE,1186.5,1186.5,1186.5,1186.5,0,0.0,-1.5679,1205.6572,1253.9967,Below,Downtrend,19.8029,0.0,-100.0,2026-05-07 23:23:41
2026-01-16,DRREDDY.NS,India NSE,1184.0,1197.0,1171.5,1175.5,2214792,-0.9271,-2.4805,1196.0429,1250.5933,Below,Downtrend,19.7432,2.1767,inf,2026-05-07 23:23:41
2026-01-19,DRREDDY.NS,India NSE,1170.0,1177.5,1164.7,1167.2,1253443,-0.7061,-3.1691,1190.3714,1246.9933,Below,Downtrend,13.255,1.099,-43.4058,2026-05-07 23:23:41
2026-01-20,DRREDDY.NS,India NSE,1168.4,1192.8,1161.4,1166.7,2790934,-0.0428,-3.2106,1184.1714,1243.6667,Below,Downtrend,12.6489,2.7036,122.6614,2026-05-07 23:23:41
2026-01-21,DRREDDY.NS,India NSE,1170.0,1193.8,1148.4,1157.2,2322066,-0.8143,-3.9987,1175.8428,1240.7,Below,Downtrend,10.7301,3.9533,-16.7997,2026-05-07 23:23:41
2026-01-22,DRREDDY.NS,India NSE,1195.0,1225.0,1187.7,1217.5,6464461,5.2109,1.0038,1179.5857,1239.59,Above,Downtrend,34.6407,3.1405,178.3926,2026-05-07 23:23:41
2026-01-23,DRREDDY.NS,India NSE,1230.0,1250.8,1225.0,1235.6,3888860,1.4867,2.5054,1186.6,1238.3267,Above,Downtrend,34.814,2.1061,-39.8425,2026-05-07 23:23:41
2026-01-27,DRREDDY.NS,India NSE,1251.0,1252.3,1233.5,1239.8,2159137,0.3399,2.8538,1194.2143,1237.01,Above,Uptrend,34.6267,1.5241,-44.4789,2026-05-07 23:23:41
2026-01-28,DRREDDY.NS,India NSE,1241.9,1243.2,1219.0,1222.5,1740662,-1.3954,1.4186,1200.9286,1235.0733,Above,Downtrend,35.622,1.9852,-19.3816,2026-05-07 23:23:41
2026-01-29,DRREDDY.NS,India NSE,1215.3,1218.0,1191.2,1208.9,1626394,-1.1125,0.2904,1206.8857,1232.8067,Above,Downtrend,36.3162,2.2498,-6.5646,2026-05-07 23:23:41
2026-01-30,DRREDDY.NS,India NSE,1200.0,1224.8,1200.0,1218.1,1672460,0.761,1.0536,1214.2286,1231.01,Above,Downtrend,36.1083,2.0667,2.8324,2026-05-07 23:23:41
2026-02-02,DRREDDY.NS,India NSE,1189.5,1195.0,1167.1,1182.5,1207638,-2.9226,-1.8998,1217.8429,1227.76,Below,Downtrend,41.4884,2.3905,-27.7927,2026-05-07 23:23:41
2026-02-03,DRREDDY.NS,India NSE,1265.0,1265.9,1218.1,1235.4,1521425,4.4736,2.4888,1220.4,1226.3333,Above,Uptrend,37.9353,3.9241,25.9835,2026-05-07 23:23:41
2026-02-04,DRREDDY.NS,India NSE,1235.5,1248.3,1230.1,1240.2,947684,0.3885,2.887,1221.0571,1224.8933,Above,Uptrend,36.971,1.4796,-37.7108,2026-05-07 23:23:41
2026-02-05,DRREDDY.NS,India NSE,1242.0,1253.6,1237.0,1244.9,953241,0.379,3.2769,1221.7857,1223.6067,Above,Uptrend,36.9835,1.342,0.5864,2026-05-07 23:23:41
2026-02-06,DRREDDY.NS,India NSE,1244.9,1248.9,1225.0,1241.2,1324651,-0.2972,2.97,1224.4571,1222.7867,Above,Uptrend,35.7063,1.951,38.9629,2026-05-07 23:23:41
2026-02-09,DRREDDY.NS,India NSE,1260.0,1278.8,1243.5,1275.5,2111316,2.7635,5.8155,1233.9714,1222.9933,Above,Uptrend,37.0931,2.8388,59.3866,2026-05-07 23:23:41
2026-02-10,DRREDDY.NS,India NSE,1279.0,1283.5,1253.0,1256.0,1412804,-1.5288,4.1978,1239.3857,1222.5733,Above,Uptrend,39.6316,2.4342,-33.0842,2026-05-07 23:23:41
2026-02-11,DRREDDY.NS,India NSE,1263.9,1273.5,1253.2,1270.3,855888,1.1385,5.3841,1251.9286,1222.7233,Above,Uptrend,31.7606,1.6199,-39.4192,2026-05-07 23:23:41
2026-02-12,DRREDDY.NS,India NSE,1268.9,1277.6,1261.5,1274.9,981247,0.3621,5.7657,1257.5714,1222.84,Above,Uptrend,20.8155,1.2763,14.6467,2026-05-07 23:23:41
2026-02-13,DRREDDY.NS,India NSE,1274.0,1279.3,1263.6,1268.1,838946,-0.5334,5.2016,1261.5571,1223.33,Above,Uptrend,21.6624,1.2425,-14.5021,2026-05-07 23:23:41
2026-02-16,DRREDDY.NS,India NSE,1257.1,1275.2,1257.1,1269.4,469592,0.1025,5.3094,1265.0571,1223.7733,Above,Uptrend,21.6976,1.4398,-44.026,2026-05-07 23:23:41
2026-02-17,DRREDDY.NS,India NSE,1266.0,1286.8,1258.2,1284.8,687326,1.2132,6.587,1271.2857,1224.9333,Above,Uptrend,21.882,2.2731,46.3666,2026-05-07 23:23:41
2026-02-18,DRREDDY.NS,India NSE,1289.0,1291.5,1276.6,1280.3,689997,-0.3502,6.2137,1271.9715,1225.7367,Above,Uptrend,15.3784,1.1672,0.3886,2026-05-07 23:23:41
2026-02-19,DRREDDY.NS,India NSE,1290.0,1295.7,1276.5,1282.3,1333838,0.1562,6.3796,1275.7286,1227.0533,Above,Uptrend,10.6842,1.5041,93.3107,2026-05-07 23:23:41
2026-02-20,DRREDDY.NS,India NSE,1281.9,1292.4,1275.0,1280.4,1753200,-0.1482,6.222,1277.1715,1229.5033,Above,Uptrend,9.1077,1.3647,31.4402,2026-05-07 23:23:41
2026-02-23,DRREDDY.NS,India NSE,1290.0,1313.5,1282.1,1307.4,1849756,2.1087,8.4619,1281.8143,1232.7467,Above,Uptrend,15.1356,2.4491,5.5074,2026-05-07 23:23:41
2026-02-24,DRREDDY.NS,India NSE,1307.5,1315.0,1297.1,1300.2,1803242,-0.5507,7.8646,1286.4,1235.57,Above,Uptrend,15.1791,1.38,-2.5146,2026-05-07 23:23:41
2026-02-25,DRREDDY.NS,India NSE,1281.0,1324.0,1266.9,1306.5,2296240,0.4845,8.3873,1291.7,1239.41,Above,Uptrend,15.0779,4.5071,27.3395,2026-05-07 23:23:41
2026-02-26,DRREDDY.NS,India NSE,1311.2,1327.0,1305.0,1319.3,1511598,0.9797,9.4491,1296.6286,1243.8367,Above,Uptrend,14.6177,1.6858,-34.1707,2026-05-07 23:23:41
2026-02-27,DRREDDY.NS,India NSE,1313.8,1317.2,1278.2,1286.3,3510396,-2.5013,6.7115,1297.4857,1247.1633,Below,Uptrend,22.6433,3.0512,132.2308,2026-05-07 23:23:41
2026-03-02,DRREDDY.NS,India NSE,1252.6,1300.0,1221.2,1294.4,1052234,0.6297,7.3834,1299.2143,1251.1267,Below,Uptrend,22.891,6.4527,-70.0252,2026-05-07 23:23:41
2026-03-04,DRREDDY.NS,India NSE,1274.4,1299.2,1272.1,1291.2,1890939,-0.2472,7.118,1300.7571,1255.26,Below,Uptrend,22.9516,2.1303,79.7071,2026-05-07 23:23:41
2026-03-05,DRREDDY.NS,India NSE,1292.5,1322.1,1292.5,1313.5,1060509,1.7271,8.968,1301.6286,1260.1533,Above,Uptrend,21.6462,2.2901,-43.9163,2026-05-07 23:23:41
2026-03-06,DRREDDY.NS,India NSE,1313.5,1316.4,1290.8,1303.8,963701,-0.7385,8.1633,1302.1429,1265.04,Above,Uptrend,21.9018,1.9833,-9.1284,2026-05-07 23:23:41
2026-03-09,DRREDDY.NS,India NSE,1285.5,1294.9,1273.6,1287.0,1597730,-1.2885,6.7695,1299.3572,1267.3567,Below,Uptrend,22.974,1.6724,65.791,2026-05-07 23:23:41
2026-03-10,DRREDDY.NS,India NSE,1288.0,1329.6,1288.0,1314.6,2329349,2.1445,9.0592,1298.6857,1269.99,Above,Uptrend,26.3177,3.2298,45.7912,2026-05-07 23:23:41
2026-03-11,DRREDDY.NS,India NSE,1311.1,1336.0,1311.1,1325.5,2454389,0.8292,9.9635,1304.2857,1272.8467,Above,Uptrend,20.078,1.8992,5.368,2026-05-07 23:23:41
2026-03-12,DRREDDY.NS,India NSE,1321.0,1337.3,1303.6,1319.0,1969692,-0.4904,9.4243,1307.8,1276.0633,Above,Uptrend,20.7394,2.5852,-19.7482,2026-05-07 23:23:41
2026-03-13,DRREDDY.NS,India NSE,1310.0,1319.9,1280.9,1292.3,1574522,-2.0243,7.2092,1307.9572,1278.8433,Below,Uptrend,24.9399,3.0447,-20.0625,2026-05-07 23:23:41
2026-03-16,DRREDDY.NS,India NSE,1292.1,1297.0,1264.0,1276.9,1294975,-1.1917,5.9316,1302.7286,1280.8033,Below,Downtrend,22.6013,2.6108,-17.7544,2026-05-07 23:23:41
2026-03-17,DRREDDY.NS,India NSE,1279.9,1291.4,1265.0,1283.8,1003677,0.5404,6.5041,1299.8714,1284.18,Below,Downtrend,23.0807,2.087,-22.4945,2026-05-07 23:23:41
2026-03-18,DRREDDY.NS,India NSE,1283.8,1299.3,1280.1,1294.8,849938,0.8568,7.4166,1300.9857,1286.16,Below,Uptrend,22.4572,1.4999,-15.3176,2026-05-07 23:23:41
2026-03-19,DRREDDY.NS,India NSE,1278.7,1286.4,1266.7,1274.5,1035491,-1.5678,5.7325,1295.2572,1287.3033,Below,Downtrend,19.0085,1.5552,21.8314,2026-05-07 23:23:41
2026-03-20,DRREDDY.NS,India NSE,1289.0,1307.5,1288.2,1298.9,3359706,1.9145,7.7568,1291.4572,1289.1033,Above,Uptrend,22.7818,1.4982,224.4554,2026-05-07 23:23:41
2026-03-23,DRREDDY.NS,India NSE,1293.0,1293.0,1244.2,1253.3,2112613,-3.5107,3.9738,1282.0715,1289.5067,Below,Downtrend,30.0116,3.9222,-37.1191,2026-05-07 23:23:41
2026-03-24,DRREDDY.NS,India NSE,1267.2,1279.8,1248.4,1259.6,3166135,0.5027,4.4964,1277.4,1288.9767,Below,Downtrend,29.1888,2.5152,49.8682,2026-05-07 23:23:41
2026-03-25,DRREDDY.NS,India NSE,1268.9,1309.0,1260.1,1300.7,1577150,3.2629,7.9061,1280.8,1290.4667,Above,Uptrend,35.3797,3.8806,-50.1869,2026-05-07 23:23:41
2026-03-27,DRREDDY.NS,India NSE,1297.0,1302.9,1278.2,1281.7,2165113,-1.4608,6.3298,1280.5,1290.8467,Above,Downtrend,36.7838,1.9324,37.2801,2026-05-07 23:23:41
2026-03-30,DRREDDY.NS,India NSE,1265.0,1276.2,1251.1,1254.9,1991442,-2.091,4.1065,1274.8,1290.18,Below,Downtrend,38.1264,2.0062,-8.0213,2026-05-07 23:23:41
2026-04-01,DRREDDY.NS,India NSE,1280.0,1284.8,1206.1,1209.6,2240507,-3.6099,0.3484,1265.5286,1288.23,Below,Downtrend,42.4309,6.5252,12.5068,2026-05-07 23:23:41
2026-04-02,DRREDDY.NS,India NSE,1187.5,1222.6,1167.5,1217.3,3560727,0.6366,0.9872,1253.8714,1286.4933,Below,Downtrend,39.7128,4.7195,58.9251,2026-05-07 23:23:41
2026-04-06,DRREDDY.NS,India NSE,1220.1,1223.2,1196.3,1217.8,1099471,0.0411,1.0287,1248.8,1284.26,Below,Downtrend,35.3707,2.2486,-69.1223,2026-05-07 23:23:41
2026-04-07,DRREDDY.NS,India NSE,1208.0,1211.0,1179.0,1196.1,2330512,-1.7819,-0.7715,1239.7286,1281.4533,Below,Downtrend,35.6089,2.7142,111.9667,2026-05-07 23:23:41
2026-04-08,DRREDDY.NS,India NSE,1210.0,1219.9,1185.4,1191.4,2063229,-0.3929,-1.1614,1224.1143,1278.4233,Below,Downtrend,22.9705,2.9104,-11.4689,2026-05-07 23:23:41
2026-04-09,DRREDDY.NS,India NSE,1189.0,1214.7,1189.0,1211.9,2746602,1.7207,0.5392,1214.1429,1276.14,Below,Downtrend,28.848,2.1615,33.1215,2026-05-07 23:23:41
2026-04-10,DRREDDY.NS,India NSE,1212.8,1236.8,1208.8,1232.2,1931448,1.675,2.2233,1210.9,1273.6333,Above,Downtrend,30.4772,2.3163,-29.6786,2026-05-07 23:23:41
2026-04-13,DRREDDY.NS,India NSE,1218.0,1239.1,1204.0,1235.9,1463269,0.3003,2.5303,1214.6572,1271.49,Above,Downtrend,19.3366,2.9153,-24.2398,2026-05-07 23:23:41
2026-04-15,DRREDDY.NS,India NSE,1220.0,1222.0,1195.4,1217.8,4693413,-1.4645,1.0287,1214.7286,1268.5333,Above,Downtrend,21.8155,2.2252,220.7485,2026-05-07 23:23:41
2026-04-16,DRREDDY.NS,India NSE,1222.0,1227.6,1214.1,1221.4,2014236,0.2956,1.3274,1215.2429,1265.27,Above,Downtrend,21.8822,1.1119,-57.0838,2026-05-07 23:23:41
2026-04-17,DRREDDY.NS,India NSE,1215.2,1242.0,1212.4,1235.7,2564061,1.1708,2.5137,1220.9,1263.5833,Above,Downtrend,18.3916,2.4414,27.297,2026-05-07 23:23:41
2026-04-20,DRREDDY.NS,India NSE,1235.0,1243.0,1223.0,1232.6,1605279,-0.2509,2.2565,1226.7857,1261.5233,Above,Downtrend,18.1288,1.6353,-37.3931,2026-05-07 23:23:41
2026-04-21,DRREDDY.NS,India NSE,1232.6,1234.9,1218.4,1220.6,1230733,-0.9736,1.261,1228.0286,1259.17,Below,Downtrend,17.6636,1.3542,-23.3321,2026-05-07 23:23:41
2026-04-22,DRREDDY.NS,India NSE,1214.1,1226.0,1208.1,1217.0,1573272,-0.2949,0.9623,1225.8571,1255.9533,Below,Downtrend,13.8681,1.4817,27.8321,2026-05-07 23:23:41
2026-04-23,DRREDDY.NS,India NSE,1230.0,1357.0,1217.5,1331.0,16407707,9.3673,10.4198,1239.4429,1256.86,Above,Uptrend,59.271,11.4579,942.9034,2026-05-07 23:23:41
2026-04-24,DRREDDY.NS,India NSE,1293.0,1348.8,1293.0,1317.1,5638719,-1.0443,9.2666,1253.6286,1257.8633,Above,Uptrend,58.5503,4.3155,-65.6337,2026-05-07 23:23:41
2026-04-27,DRREDDY.NS,India NSE,1320.4,1350.0,1309.0,1334.5,1940454,1.3211,10.7101,1269.7857,1258.5267,Above,Uptrend,58.221,3.1322,-65.587,2026-05-07 23:23:41
2026-04-28,DRREDDY.NS,India NSE,1342.4,1367.9,1327.4,1354.6,2336352,1.5062,12.3776,1286.7714,1259.4967,Above,Uptrend,58.2178,3.0511,20.4023,2026-05-07 23:23:41
2026-04-29,DRREDDY.NS,India NSE,1367.0,1375.9,1321.5,1329.8,4545837,-1.8308,10.3202,1300.6571,1259.8567,Above,Uptrend,60.787,4.1165,94.5699,2026-05-07 23:23:41
2026-04-30,DRREDDY.NS,India NSE,1327.0,1340.3,1313.6,1322.9,1227007,-0.5189,9.7478,1315.2714,1260.8767,Above,Uptrend,60.178,2.0326,-73.0081,2026-05-07 23:23:41
2026-05-01,DRREDDY.NS,India NSE,1322.9,1322.9,1322.9,1322.9,0,0.0,9.7478,1330.4,1262.41,Below,Uptrend,59.8925,0.0,-100.0,2026-05-07 23:23:41
2026-05-04,DRREDDY.NS,India NSE,1320.0,1320.0,1280.6,1287.2,2285506,-2.6986,6.7861,1324.1429,1262.5233,Below,Uptrend,24.665,3.0767,inf,2026-05-07 23:23:41
2026-05-05,DRREDDY.NS,India NSE,1287.6,1292.4,1268.5,1271.2,986348,-1.243,5.4588,1317.5857,1261.7367,Below,Uptrend,24.8883,1.8841,-56.8433,2026-05-07 23:23:41
2026-05-06,DRREDDY.NS,India NSE,1282.0,1328.6,1277.1,1311.0,3340410,3.1309,8.7606,1314.2286,1262.9533,Below,Uptrend,31.8342,4.0326,238.6644,2026-05-07 23:23:41
